ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,JobTitle,StartDate,EndDate,IsUntilFurtherNotice,PayerName,PayerIsPrivateIndividual,IsPaidAsDirectorOfPayer,PayerNatureOfBusiness,PayerPublicAddress,HasSoughtAcobaAdvice,Link,Updated_2,Updated_3,Updated_4,Updated_5,Updated_6,Updated_7
6777,District Councillor - Horsham District Council,,2024-07-22,2024-07-22,2024-11-06,Employment and earnings,5329,John Milne,District Councillor,2019-05-06,2024-10-11,True,Horsham District Council,False,False,,"Park House, North Street, Horsham RH12 1RL",,https://interests-api.parliament.uk/api/v1/Interests/6777,,,,,,
6926,Legal services - Bower Cotton,,2024-07-22,2024-07-22,,Employment and earnings,1508,Sir Geoffrey Cox,Legal services,2024-04-22,2024-05-23,True,Bower Cotton,False,False,Solicitors,"34 Ely Place, Holborn, London EC1N 6TD",,https://interests-api.parliament.uk/api/v1/Interests/6926,,,,,,
6790,Director - We Believe in Israel,,2024-07-22,2024-07-22,,Employment and earnings,5112,Luke Akehurst,Director,,2024-07-03,True,We Believe in Israel,False,False,Pro-Israel campaign organisation,"First Floor, 5 Fleet Place, London EC4M 7RD",,https://interests-api.parliament.uk/api/v1/Interests/6790,,,,,,
6700,Strategy and Exit Planning Executive - British International Investment plc,,2024-07-19,2024-07-19,,Employment and earnings,5302,Noah Law,Strategy and Exit Planning Executive,,2024-07-09,True,British International Investment plc,False,False,,"123 Victoria Street, London, SW1E 6DE",,https://interests-api.parliament.uk/api/v1/Interests/6700,,,,,,
6753,Councillor - Fife Council,,2024-07-19,2024-07-19,,Employment and earnings,5275,Graeme Downie,Councillor,,2024-07-21,True,Fife Council,False,False,Fife Council (Local Government),"Fife House, North Street Glenrothes KY7 5LT",,https://interests-api.parliament.uk/api/v1/Interests/6753,,,,,,
6733,Director - Ashley Fox Consulting Ltd,,2024-07-19,2024-07-19,,Employment and earnings,5101,Sir Ashley Fox,Director,,2024-07-05,True,Ashley Fox Consulting Ltd,True,True,,,,https://interests-api.parliament.uk/api/v1/Interests/6733,,,,,,
6768,Head of Labour Link - UNISON,,2024-07-19,2024-07-19,,Employment and earnings,5031,Mark Ferguson,Head of Labour Link,2016-01-01,2024-07-05,True,UNISON,False,False,Trade Union,"130 Euston Road, London NW1 2AY",,https://interests-api.parliament.uk/api/v1/Interests/6768,,,,,,
6115,Advisor - Local Government Association,,2024-07-18,2024-07-19,,Employment and earnings,5041,Shaun Davies,Advisor,2024-07-05,2024-07-31,True,Local Government Association,False,False,,"Smith Square, London SW1P 3HZ",,https://interests-api.parliament.uk/api/v1/Interests/6115,,,,,,
6771,District Councillor - Forest of Dean District Council,,2024-07-19,2024-07-19,,Employment and earnings,5323,Matt Bishop,District Councillor,,,False,Forest of Dean District Council,False,False,,"High Street, Coleford GL16 8HG",,https://interests-api.parliament.uk/api/v1/Interests/6771,,,,,,
6686,Councillor - Derby City Council,,2024-07-19,2024-07-19,,Employment and earnings,5342,John Whitby,Councillor,,,False,Derby City Council,False,False,,"Corporation Street, Derby DE1 2FS",,https://interests-api.parliament.uk/api/v1/Interests/6686,,,,,,
6653,Non Executive Director - Quidnet REIT Ltd,,2024-07-18,2024-07-18,,Employment and earnings,5161,Richard Tice,Non Executive Director,,,False,Quidnet REIT Ltd,False,True,Property Investment,24 Berkeley Square,,https://interests-api.parliament.uk/api/v1/Interests/6653,,,,,,
6318,Writing a book - RCW Literary Agency,,2024-07-16,2024-07-18,,Employment and earnings,5267,Yuan Yang,Writing a book,2024-07-11,,False,RCW Literary Agency,False,False,Literary agency,"20 Powis Mews, London W11 1JN",,https://interests-api.parliament.uk/api/v1/Interests/6318,,,,,,
6656,Regional Secretary - Trades Union Congress,,2024-07-18,2024-07-18,,Employment and earnings,5315,Lee Barron,Regional Secretary,,2024-07-05,True,Trades Union Congress,False,False,,"TUC, Great Russell Street, London WC1B 3LS",,https://interests-api.parliament.uk/api/v1/Interests/6656,,,,,,
6670,Councillor - Dudley Metropolitan Borough Council,,2024-07-18,2024-07-18,,Employment and earnings,5293,Cat Eccles,Councillor,,,False,Dudley Metropolitan Borough Council,False,False,,"Council House, 1 Priory Road, Dudley DY1 1HJ",,https://interests-api.parliament.uk/api/v1/Interests/6670,,,,,,
6249,District Councillor - North Herts District Council,,2024-07-18,2024-07-18,2024-09-30,Employment and earnings,5244,Chris Hinchliff,District Councillor,,2024-09-02,True,North Herts District Council,False,False,,"North Herts Council, Gernon Road, Letchworth Garden City SG6 3JF",,https://interests-api.parliament.uk/api/v1/Interests/6249,,,,,,
6107,"Councillor, and until 17 July 2024, Council Leader - Telford and Wrekin Council",,2024-07-18,2024-07-18,2024-08-30,Employment and earnings,5041,Shaun Davies,"Councillor, and until 17 July 2024, Council Leader",,,False,Telford and Wrekin Council,False,False,Local Government,"Telford and Wrekin Council,  Southwater 1, Telford TF34JG",,https://interests-api.parliament.uk/api/v1/Interests/6107,,,,,,
6525,Managing Director - TheCityUK,,2024-07-17,2024-07-17,,Employment and earnings,4077,Emma Reynolds,Managing Director,,2024-05-23,True,TheCityUK,False,False,Industry body,"Fitzwilliam House, 10 St Mary Axe, London EC3A 8BF",,https://interests-api.parliament.uk/api/v1/Interests/6525,,,,,,
6053,Councillor - Birmingham City Council,,2024-07-10,2024-07-17,,Employment and earnings,5357,Ayoub Khan,Councillor,,,False,Birmingham City Council,False,False,,"Council House, Victoria Square, Birmingham B1 1BB",,https://interests-api.parliament.uk/api/v1/Interests/6053,,,,,,
6545,Doctor - NHS,,2024-07-17,2024-07-17,,Employment and earnings,5030,Dr Simon Opher,Doctor,,2024-08-09,True,NHS,False,False,,"May Lane Surgery, Dursley, Glos GL11 4JN",,https://interests-api.parliament.uk/api/v1/Interests/6545,,,,,,
6240,Physiotherapist - Dudley Group NHS Foundation Trust,,2024-07-15,2024-07-17,,Employment and earnings,5274,Sonia Kumar,Physiotherapist,,,False,Dudley Group NHS Foundation Trust,False,False,,"Russells Hall Hospital, Pensnett Road, Dudley DY1 2HQ",,https://interests-api.parliament.uk/api/v1/Interests/6240,,,,,,
6078,Managing Consultant - Ricondo,,2024-07-11,2024-07-17,2024-10-27,Employment and earnings,5103,Luke Taylor,Managing Consultant,,2024-10-05,True,Ricondo,False,False,Aviation Consulting,"1 Lyric Square, London W6 0NB",,https://interests-api.parliament.uk/api/v1/Interests/6078,,,,,,
5956,Giving a speech - Tyndallwoods Solicitors,,2024-07-17,2024-07-17,,Employment and earnings,4370,Jess Phillips,Giving a speech,,,False,Tyndallwoods Solicitors,False,False,,"29 Woodbourne Road, Edgbaston, Birmingham B17 8BY",False,https://interests-api.parliament.uk/api/v1/Interests/5956,,,,,,
6454,Councillor - Woking Borough Council,,2024-07-16,2024-07-16,,Employment and earnings,5322,Mr Will Forster,Councillor,,,False,Woking Borough Council,False,False,,"Civic Offices, Gloucester Square, Woking GU21 6YL",,https://interests-api.parliament.uk/api/v1/Interests/6454,,,,,,
6354,Local Councillor - RBWM - Royal Borough of Windsor & Maidenhead,,2024-07-16,2024-07-16,,Employment and earnings,5343,Mr Joshua Reynolds,Local Councillor - RBWM,,,False,Royal Borough of Windsor & Maidenhead,False,False,Local Council,"Town Hall, St Ives Road, Maidenhead SL6 1RF",,https://interests-api.parliament.uk/api/v1/Interests/6354,,,,,,
6003,Councillor - London borough of Camden,,2024-07-16,2024-07-16,,Employment and earnings,5339,Danny Beales,Councillor,,,False,London borough of Camden,False,False,,"Camden Town Hall, Judd street, London WC1H 9JE",,https://interests-api.parliament.uk/api/v1/Interests/6003,,,,,,
6478,Self-employed landscaper - Myself,,2024-07-16,2024-07-16,,Employment and earnings,5191,Adam Dance,Self-employed landscaper,,2024-07-04,True,Myself,True,False,,,,https://interests-api.parliament.uk/api/v1/Interests/6478,,,,,,
6486,County Councillor - Lancashire County Councillor,,2024-07-16,2024-07-16,,Employment and earnings,5225,Lizzi Collinge,County Councillor,,,False,Lancashire County Councillor,False,False,,"PO Box 78, County Hall, Fishergate, Preston, Lancashire PR1 8XJ",,https://interests-api.parliament.uk/api/v1/Interests/6486,,,,,,
6476,Councilor - Somerset Council,,2024-07-16,2024-07-16,,Employment and earnings,5191,Adam Dance,Councilor,,,False,Somerset Council,False,False,,"County Hall, The Crescent, Taunton TA1 4DY",,https://interests-api.parliament.uk/api/v1/Interests/6476,,,,,,
6457,Campaign Manager - Liberal Democrats,,2024-07-16,2024-07-16,,Employment and earnings,5322,Mr Will Forster,Campaign Manager,,2024-07-17,True,Liberal Democrats,False,False,,"1 Vincent Square, London SW1P 2PN",,https://interests-api.parliament.uk/api/v1/Interests/6457,,,,,,
6352,Councillor - Surrey County Council,,2024-07-16,2024-07-16,,Employment and earnings,5322,Mr Will Forster,Councillor,,,False,Surrey County Council,False,False,,"11 Cockshot Hill, Woodhatch, Reigate RH2 8EF",,https://interests-api.parliament.uk/api/v1/Interests/6352,,,,,,
6051,NAHT MAT Engagement Officer - National Association Head Teachers,,2024-07-10,2024-07-16,,Employment and earnings,5294,Amanda Martin,NAHT MAT Engagement Officer,,2024-07-04,True,National Association Head Teachers,False,False,Education Trade Union,"NAHT HQ Millbank Tower, London SW1P 4QP",,https://interests-api.parliament.uk/api/v1/Interests/6051,,,,,,
6394,"Senior Manager, Fraud and Compliance - Remote Technology Services Ltd",,2024-07-16,2024-07-16,,Employment and earnings,5199,Mr Luke Charters,"Senior Manager, Fraud and Compliance",,2024-07-08,True,Remote Technology Services Ltd,False,False,Financial Services,"5 New Street Square, London EC4A 3TW",,https://interests-api.parliament.uk/api/v1/Interests/6394,,,,,,
6141,Neighbourhood Housing Officer - Cottsway Housing,,2024-07-16,2024-07-16,,Employment and earnings,5328,Sean Woodcock,Neighbourhood Housing Officer,,2024-07-05,True,Cottsway Housing,False,False,Housing Association (third sector),"Cottsway House, Heynes Place, Avenue Two, Station Lane, Witney, Oxon OX28 4YG",,https://interests-api.parliament.uk/api/v1/Interests/6141,,,,,,
6253,Councillor - Hertfordshire County Council,,2024-07-15,2024-07-15,,Employment and earnings,5050,Lewis Cocking,Councillor,,,False,Hertfordshire County Council,False,False,,"County Hall, Pegs Lane, Hertford SG13 8DQ",,https://interests-api.parliament.uk/api/v1/Interests/6253,,,,,,
6301,County Councillor - Leicestershire County Council,,2024-07-15,2024-07-15,,Employment and earnings,5330,Mr Peter Bedford,County Councillor,,2025-05-01,True,Leicestershire County Council,False,False,Local Authority,"Leicestershire County Council, County Hall, Glenfield, Leicester LE3 8RA",,https://interests-api.parliament.uk/api/v1/Interests/6301,,,,,,
6268,Hertfordshire Deputy Police and Crime Commissioner - Hertfordshire Police and Crime Commissioner,,2024-07-15,2024-07-15,,Employment and earnings,5050,Lewis Cocking,Hertfordshire Deputy Police and Crime Commissioner,,2024-07-05,True,Hertfordshire Police and Crime Commissioner,False,False,,"Harpenden Police Station, 13 Vaughan Road Harpenden, Hertfordshire, AL5 4GZ",,https://interests-api.parliament.uk/api/v1/Interests/6268,,,,,,
6308,Partner in retail fashion business - Pure,,2024-07-15,2024-07-15,,Employment and earnings,5049,Michelle Scrogham,Partner in retail fashion business,,,False,Pure,True,True,Retail fashion,,,https://interests-api.parliament.uk/api/v1/Interests/6308,,,,,,
5988,Barrister - Doughty Street Chambers,,2024-07-10,2024-07-12,,Employment and earnings,5067,Tony Vaughan,Barrister,,,False,Doughty Street Chambers,False,False,Legal services,"54 Doughty Street, London WC1N 2LS",,https://interests-api.parliament.uk/api/v1/Interests/5988,,,,,,
6108,Public affairs - CIPD,,2024-07-11,2024-07-11,,Employment and earnings,5345,Peter Lamb,Public affairs,,2024-07-05,True,CIPD,False,False,Chartered body for the Human Resources profession,"151 The Broadway, London, SW19 1JQ",,https://interests-api.parliament.uk/api/v1/Interests/6108,,,,,,
6127,Councillor - BCP Council,,2024-07-11,2024-07-11,,Employment and earnings,5327,Vikki Slade,Councillor,2024-07-05,,False,BCP Council,False,False,Local Authority,"Civic Centre, Bourne Avenue, Bournemouth BH2 6DY",,https://interests-api.parliament.uk/api/v1/Interests/6127,,,,,,
6087,Member of the Appeals Committee for the Human Fertilisation and Embryology Authority - Human Fertilisation and Embryology Authority,,2024-07-11,2024-07-11,,Employment and earnings,5197,Dr Neil Shastri-Hurst,Member of the Appeals Committee for the Human Fertilisation and Embryology Authority,,,False,Human Fertilisation and Embryology Authority,False,False,,"2nd Floor, 2 Redman Place, London E20 1JQ",,https://interests-api.parliament.uk/api/v1/Interests/6087,,,,,,
6116,Director - DBS Financial Solutions Ltd,,2024-07-11,2024-07-11,,Employment and earnings,5106,David Burton-Sampson,Director,,2024-06-30,True,DBS Financial Solutions Ltd,True,True,Mortgage and Insurance Brokerage,,,https://interests-api.parliament.uk/api/v1/Interests/6116,,,,,,
6111,Government - Crawley Borough Council,,2024-07-11,2024-07-11,,Employment and earnings,5345,Peter Lamb,Government,,,False,Crawley Borough Council,False,False,,"Town Hall, The Boulevard, Crawley RH10 1UZ",,https://interests-api.parliament.uk/api/v1/Interests/6111,,,,,,
6077,Solicitor - Forsters LLP,,2024-07-11,2024-07-11,,Employment and earnings,5355,Sarah Bool,Solicitor,,2024-07-05,True,Forsters LLP,False,False,Law Firm,"22 Baker Street, London W1U 3BW",,https://interests-api.parliament.uk/api/v1/Interests/6077,,,,,,
6069,Writing an essay for publication in a compendium - Axel and Margaret Ax:son Johnson Foundation,,2024-07-10,2024-07-10,,Employment and earnings,4806,Claire Coutinho,Writing an essay for publication in a compendium,,2024-05-10,True,Axel and Margaret Ax:son Johnson Foundation,False,False,Charitable and scholarly foundation,"Stureplan 3, SE-103 75 Stockholm, Sweden",False,https://interests-api.parliament.uk/api/v1/Interests/6069,,,,,,
6052,"Director & Employee, Barrister - Chambers of Ayoub Khan Ltd",,2024-07-10,2024-07-10,,Employment and earnings,5357,Ayoub Khan,"Director & Employee, Barrister",2024-07-04,,False,Chambers of Ayoub Khan Ltd,True,True,Barrister,,,https://interests-api.parliament.uk/api/v1/Interests/6052,,,,,,
6031,Barrister - No5 Chambers,,2024-07-10,2024-07-10,,Employment and earnings,5197,Dr Neil Shastri-Hurst,Barrister,,,False,No5 Chambers,False,False,,"103 Colmore Row, Birmingham B3 3AG",,https://interests-api.parliament.uk/api/v1/Interests/6031,,,,,,
3871,Writing and adapting a book - United Agents,,,2024-07-08,2024-07-08,Employment and earnings,1446,Chris Bryant,Writing and adapting a book,,,False,United Agents,False,False,,"12-26 Lexington Street, London W1F 0LE",,https://interests-api.parliament.uk/api/v1/Interests/3871,,,,,,
5222,Writing article - Guardian News & Media Ltd,,,2024-06-03,,Employment and earnings,172,Ms Diane Abbott,Writing article,,,False,Guardian News & Media Ltd,False,False,publication,"Kings Place, 90 York Way, London N1P 2AP",,https://interests-api.parliament.uk/api/v1/Interests/5222,,,,,,
5770,Speaking Engagements - XTX Markets,,,2024-05-17,,Employment and earnings,4125,Catherine McKinnell,Speaking Engagements,,,False,XTX Markets,False,False,,"R7, 14-18 Handyside Street, London N1C 4DN",,https://interests-api.parliament.uk/api/v1/Interests/5770,,,,,,
5774,Appearances on ITV's This Morning show - ITV PLC,,,2024-05-16,,Employment and earnings,4573,Dr Rosena Allin-Khan,Appearances on ITV's This Morning show,,,False,ITV PLC,False,False,,"ITV White City, 201 Wood Lane, London W12 7RU",,https://interests-api.parliament.uk/api/v1/Interests/5774,,,,,,
5606,Interview Fee - Faber and Faber,,,2024-05-14,,Employment and earnings,4764,Bell Ribeiro-Addy,Interview Fee,,,False,Faber and Faber,False,False,Independent Publishing House,"The Bindery, 51 Hatton Garden, London EC1N 8HN",False,https://interests-api.parliament.uk/api/v1/Interests/5606,,,,,,
5729,Legal services - CGS Solicitors,,,2024-05-13,,Employment and earnings,1508,Sir Geoffrey Cox,Legal services,,,False,CGS Solicitors,False,False,,"4th Floor, 1 Minster Court, Mincing Lane, London EC3R 7AA",,https://interests-api.parliament.uk/api/v1/Interests/5729,,,,,,
5727,Legal services - Bortoft Bell Solicitors,,,2024-05-13,,Employment and earnings,1508,Sir Geoffrey Cox,Legal services,,,False,Bortoft Bell Solicitors,False,False,,"2 John Street, London WC1N 2ES",,https://interests-api.parliament.uk/api/v1/Interests/5727,,,,,,
5638,Speaker - Chartwell Speakers,,2024-05-07,2024-05-09,,Employment and earnings,4020,George Freeman,Speaker,2024-04-22,,False,Chartwell Speakers,False,False,speaker bureau and literary agency,"WeWork, Colonnade Walk, 123 Buckingham Palace Road, London SW1W 9SH",True,https://interests-api.parliament.uk/api/v1/Interests/5638,,,,,,
5421,Chair of Science and Technology Advisory Board - Eastern Powerhouse,,,2024-04-24,2024-10-15,Employment and earnings,4020,George Freeman,Chair of Science and Technology Advisory Board,2024-03-18,2024-09-30,True,Eastern Powerhouse,False,False,,"42 Tavistock Street, London WC2E 7PB",True,https://interests-api.parliament.uk/api/v1/Interests/5421,,,,,,
5388,Speaking Engagement - WA Communications,,,2024-04-23,,Employment and earnings,4943,Simon Lightwood,Speaking Engagement,,,False,WA Communications,False,False,,"6th Floor, Artillery House, Artillery Row, London SW1P 1RT",,https://interests-api.parliament.uk/api/v1/Interests/5388,,,,,,
5320,Royalties for a book - David Luxton,,,2024-04-19,,Employment and earnings,4040,Chris Evans,Royalties for a book,,,False,David Luxton,False,False,Literary Agent,"First Floor, Jebsen House, 53-61 High Street, Ruislip, Middlesex, England, HA4 7BD",,https://interests-api.parliament.uk/api/v1/Interests/5320,,,,,,
4482,Library copyright fees - Public Lending Right,,,2024-04-18,,Employment and earnings,4370,Jess Phillips,Library copyright fees,,,False,Public Lending Right,False,False,,"British Library, Boston Spa, Wetherby LS23 7BQ",,https://interests-api.parliament.uk/api/v1/Interests/4482,,,,,,
5298,Writing one article - Daily Express,,,2024-04-15,,Employment and earnings,4743,Lee Anderson,Writing one article,,,False,Daily Express,False,False,,"One Canada Square, Canary Wharf, London E14 5AP",,https://interests-api.parliament.uk/api/v1/Interests/5298,,,,,,
5123,Director - Impero Holdings Ltd,,,2024-04-15,2024-04-15,Employment and earnings,3912,Richard Fuller,Director,2023-04-01,2024-03-31,True,Impero Holdings Ltd,False,True,a software company,"2 Tollhouse Hill, Nottingham NG1 5FS",,https://interests-api.parliament.uk/api/v1/Interests/5123,,,,,,
5282,Practice at the Bar of England and Wales - Thomas More Chambers,,,2024-04-14,2023-08-02,Employment and earnings,1508,Sir Geoffrey Cox,Practice at the Bar of England and Wales,,,False,Thomas More Chambers,False,False,,"7 Lincoln's Inn Fields, London WC2A 3BP",,https://interests-api.parliament.uk/api/v1/Interests/5282,2024-04-12,,,,,
5193,Writing articles - Telegraph Media Group Ltd,,,2024-04-10,2024-04-25,Employment and earnings,4475,Suella Braverman,Writing articles,,,False,Telegraph Media Group Ltd,False,False,,"111 Buckingham Palace Road, London SW1W 0DT",True,https://interests-api.parliament.uk/api/v1/Interests/5193,,,,,,
5142,Legal Services - Director of Public Prosecutions Mauritius,,,2024-04-09,,Employment and earnings,1508,Sir Geoffrey Cox,Legal Services,2023-09-01,2024-02-29,True,Director of Public Prosecutions Mauritius,False,False,,"Level 10, 16 Garden Tower Building, Poudriere St, Port Louis, Mauritius",,https://interests-api.parliament.uk/api/v1/Interests/5142,,,,,,
4480,Royalties,,,2024-03-26,,Employment and earnings,4370,Jess Phillips,Royalties,,,False,Authors' Licensing and Collecting Society (ALCS),False,False,Collection of copyright payments for authors,"6th Floor, International House, 1 St Katharine's Way, London E1W 1UN",False,https://interests-api.parliament.uk/api/v1/Interests/4480,,,,,,
4855,Part-time professor in Political Studies - University of Greater Manchester,,,2024-03-18,2025-02-13,Employment and earnings,350,Sir John Hayes,Part-time professor in Political Studies,2020-04-01,,False,University of Greater Manchester,False,False,,"Deane Road, Bolton BL3 5AB",,https://interests-api.parliament.uk/api/v1/Interests/4855,,,,,,
4923,Non-executive Director - CSA Catapult Innovation Centre,,2022-12-19,2024-03-18,2023-04-12,Employment and earnings,4656,Layla Moran,Non-executive Director,2022-12-01,2025-12-01,True,CSA Catapult Innovation Centre,False,True,a centre established to help the UK become a global leader in compound semiconductors,"Imperial Park Innovation Centre, Celtic Way, Newport NP10 8BE",,https://interests-api.parliament.uk/api/v1/Interests/4923,2023-06-30,2024-08-02,,,,
5020,Royalty payments,,,2024-03-18,,Employment and earnings,1440,Pete Wishart,Royalty payments,,,False,Ridge Records Limited,False,True,,"1 York Street, Aberdeen AB11 5DL.",,https://interests-api.parliament.uk/api/v1/Interests/5020,,,,,,
4970,Marketing advisory services - ATS Group,,,2024-03-18,2024-11-19,Employment and earnings,1576,Mark Pritchard,Marketing advisory services,2023-11-01,2024-10-24,True,ATS Group,False,False,an industrial manufacturing and technology business,"1550, No. 17 Industrial Zone Vizbegovo, Skopje, North Macedonia",,https://interests-api.parliament.uk/api/v1/Interests/4970,,,,,,
4833,Chair of the Advisory Board,,,2024-03-18,,Employment and earnings,4074,Mark Garnier,Chair of the Advisory Board,,,False,Shetland Space Centre,False,False,,"Moray Park, Seaford Avenue, Grantown-on-Spey PH26 3J",,https://interests-api.parliament.uk/api/v1/Interests/4833,,,,,,
4707,Partner - East Beckham partnership,,2015-05-01,2024-03-18,,Employment and earnings,249,Sir Geoffrey Clifton-Brown,Partner,,,False,East Beckham partnership,False,False,Arable farming,Norfolk,,https://interests-api.parliament.uk/api/v1/Interests/4707,,,,,,
4961,Strategic marketing counsel - Strategeast,,,2024-03-18,2025-02-03,Employment and earnings,1576,Mark Pritchard,Strategic marketing counsel,2022-04-01,2024-05-03,True,Strategeast,False,False,a non-profit organisation which promotes the rule of law in Eurasian countries through the digital economy and a client of MAP Advisory Ltd,"1900K Street NW, Suite 100, Washington DC 20006, USA",,https://interests-api.parliament.uk/api/v1/Interests/4961,,,,,,
4965,Marketing advice - Redway AG,,,2024-03-18,,Employment and earnings,1576,Mark Pritchard,Marketing advice,,,False,Redway AG,False,False,an engineering and technical services company and a client of MAP Advisory Ltd,"Oberer Graben 4-6, 9001, St Gallen, Switzerland",,https://interests-api.parliament.uk/api/v1/Interests/4965,,,,,,
4791,Writing articles in Diplomat Magazine - Aros Corporation Ltd,,,2024-03-18,2024-04-30,Employment and earnings,40,Sir Bernard Jenkin,Writing articles in Diplomat Magazine,,,False,Aros Corporation Ltd,True,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4791,,,,,,
4865,Consultant paediatrician - North West Anglia NHS Foundation Trust,,2017-01-09,2024-03-18,2017-04-27,Employment and earnings,4592,Dr Caroline Johnson,Consultant paediatrician,,,False,North West Anglia NHS Foundation Trust,False,False,,"Peterborough City Hospital, Bretton Gate, Bretton PE3 9GZ",,https://interests-api.parliament.uk/api/v1/Interests/4865,2017-07-06,2020-03-13,2021-11-16,2022-06-21,2022-10-07,2023-10-26
3818,Member of the Advisory Board of the House Magazine,,2021-07-01,2024-03-18,2022-12-09,Employment and earnings,4110,Dame Karen Bradley,Member of the Advisory Board of the House Magazine,2021-05-12,,False,Political Engagement Limited,False,False,,"11th Floor, Millbank Tower, 21-24 Millbank, London SW1P 4QP",True,https://interests-api.parliament.uk/api/v1/Interests/3818,2023-10-19,,,,,
4849,Strategic Adviser - BB Energy Trading Ltd,,,2024-03-18,,Employment and earnings,350,Sir John Hayes,Strategic Adviser,2018-09-01,,False,BB Energy Trading Ltd,False,False,an international energy company trading worldwide,"12-14 Ansdell St, London W8 5BN",True,https://interests-api.parliament.uk/api/v1/Interests/4849,,,,,,
4932,Academic Work - Liberty Fund Inc,,,2024-03-18,,Employment and earnings,3991,Jesse Norman,Academic Work,,,False,Liberty Fund Inc,False,False,private educational foundation,"11301 N. Meridian Street, Carmel, IN 46032-4564, USA",,https://interests-api.parliament.uk/api/v1/Interests/4932,,,,,,
5019,Royalty payments,,,2024-03-18,,Employment and earnings,1440,Pete Wishart,Royalty payments,,,False,EMI,False,False,,"EMI House, 43 Brook Green, London W6 7EF",,https://interests-api.parliament.uk/api/v1/Interests/5019,,,,,,
4935,Copyright payments for books written before my election to Parliament - Authors’ Licensing and Collecting Society,,,2024-03-18,,Employment and earnings,4514,Sir Keir Starmer,Copyright payments for books written before my election to Parliament,,,False,Authors’ Licensing and Collecting Society,False,False,,"4 Battle Bridge Lane, London SE1 2HX",,https://interests-api.parliament.uk/api/v1/Interests/4935,,,,,,
4251,Royalties on a textbook,,,2024-03-18,,Employment and earnings,4657,Anneliese Dodds,Royalties on a textbook,,,False,Bloomsbury Publishers Plc,False,False,,"50 Bedford Square, London WC1B 3DP",,https://interests-api.parliament.uk/api/v1/Interests/4251,,,,,,
4169,Writing a book - Conville and Walsh,,,2024-03-18,,Employment and earnings,420,Yvette Cooper,Writing a book,,,False,Conville and Walsh,False,False,literary agent,"Haymarket House, London SW1Y 4SP",,https://interests-api.parliament.uk/api/v1/Interests/4169,,,,,,
5025,Legal consultant - Bird and Bird LLP,,,2024-03-18,2024-05-15,Employment and earnings,1560,Sir Jeremy Wright,Legal consultant,2022-10-06,2024-05-07,True,Bird and Bird LLP,False,False,Law firm,"12 New Fetter Lane, London EC4A 1JP",,https://interests-api.parliament.uk/api/v1/Interests/5025,,,,,,
4828,Consultancy advice - World Climate Initiative,,,2024-03-18,,Employment and earnings,146,Barry Gardiner,Consultancy advice,2022-11-22,2024-04-17,True,World Climate Initiative,False,False,,"8th Floor, 167 Fleet Street, London EC3A 2EA",,https://interests-api.parliament.uk/api/v1/Interests/4828,,,,,,
4706,Director - Carclew Limited,,,2024-03-18,2017-06-20,Employment and earnings,242,Sir Christopher Chope,Director,,,False,Carclew Limited,True,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4706,,,,,,
4718,Independent Non-Executive Director,,2022-03-21,2024-03-18,2023-04-04,Employment and earnings,4008,Dame Caroline Dinenage,Independent Non-Executive Director,2022-03-01,,False,LNT Care Developments Group,False,False,Residential care home developer and constructor,"Helios 47, Isabella Road, Garforth LS25 2DY",True,https://interests-api.parliament.uk/api/v1/Interests/4718,,,,,,
4711,Consultant Global Counsel - Withers LLP,,2020-10-19,2024-03-18,2021-10-19,Employment and earnings,1508,Sir Geoffrey Cox,Consultant Global Counsel,2020-09-28,,False,Withers LLP,False,False,,"20 Old Bailey, London EC4M 7AN",,https://interests-api.parliament.uk/api/v1/Interests/4711,2024-01-03,,,,,
4136,Writing a book - Head of Zeus – UK,,,2024-03-18,,Employment and earnings,1171,Liam Byrne,Writing a book,,,False,Head of Zeus – UK,False,False,,"5-8 Hardwick Street, London EC1R 4RG",,https://interests-api.parliament.uk/api/v1/Interests/4136,,,,,,
4940,Legal services provided before my election to Parliament,,,2024-03-18,,Employment and earnings,4514,Sir Keir Starmer,Legal services provided before my election to Parliament,,,False,Birnberg Pierce,False,False,,"14 Inverness Street, London NW1 7HJ",,https://interests-api.parliament.uk/api/v1/Interests/4940,,,,,,
4349,Panellist,,,2024-03-18,,Employment and earnings,4048,Caroline Nokes,Panellist,,,False,News UK & Ireland Limited,False,False,,"PO Box 151, Peterborough PE7 8YT",,https://interests-api.parliament.uk/api/v1/Interests/4349,,,,,,
4335,Writing a book,,,2024-03-18,,Employment and earnings,1211,Mr Andrew Mitchell,Writing a book,,,False,AM Heath & Co Ltd,False,False,,"5 Warwick Court, London WC1R 5DJ",,https://interests-api.parliament.uk/api/v1/Interests/4335,,,,,,
4286,Writing an article,,,2024-03-18,,Employment and earnings,4500,Clive Lewis,Writing an article,,,False,Guardian News & Media Limited,False,False,,"PO Box 68164, Kings Place, 90 York Way, London N1P 2AP",,https://interests-api.parliament.uk/api/v1/Interests/4286,,,,,,
4308,Writing articles - Reach Group Limited,,,2024-03-18,2024-11-29,Employment and earnings,4084,Esther McVey,Writing articles,,,False,Reach Group Limited,False,False,,"21st Floor, One Canada Square, Canary Wharf, London E14 5AP",True,https://interests-api.parliament.uk/api/v1/Interests/4308,,,,,,
