ID,Parent Interest ID,Summary,Registration Date,Published Date,Updated Date,Category,Member,MNIS ID,JobTitle,StartDate,EndDate,IsUntilFurtherNotice,PayerName,PayerIsPrivateIndividual,IsPaidAsDirectorOfPayer,PayerNatureOfBusiness,PayerPublicAddress,HasSoughtAcobaAdvice
4970,,Marketing advisory services - ATS Group,,18/03/2024,,Employment and earnings,Mark Pritchard,1576,Marketing advisory services,01/11/2023,,FALSE,ATS Group,FALSE,FALSE,an industrial manufacturing and technology business,"1550, No. 17 Industrial Zone Vizbegovo, Skopje, North Macedonia",
4969,,Marketing Counsel - Focal Point Energy LLC,,18/03/2024,,Employment and earnings,Mark Pritchard,1576,Marketing Counsel,01/01/2023,31/01/2024,TRUE,Focal Point Energy LLC,FALSE,FALSE,energy investment and development,"1250 Wood Branch Park Drive, Suite 490, Houston, TX, 77079, USA",
4331,,Speaking at an event - Lyrical Communications Ltd,,18/03/2024,,Employment and earnings,Esther McVey,4084,Speaking at an event,,,FALSE,Lyrical Communications Ltd,FALSE,FALSE,,"Southwark Street, Suite 24-26 the Hop Exchange, London SE1 1TY",
4251,,Royalties on a textbook,,18/03/2024,,Employment and earnings,Anneliese Dodds,4657,Royalties on a textbook,,,FALSE,Bloomsbury Publishers Plc,FALSE,FALSE,,"50 Bedford Square, London WC1B 3DP",
4017,,Sitting on hearings as an Independent Associate Manager - Birmingham and Solihull Mental Health Trust,21/03/2022,16/03/2024,30/07/2024,Employment and earnings,Paulette Hamilton,4938,Sitting on hearings as an Independent Associate Manager,,,FALSE,Birmingham and Solihull Mental Health Trust,FALSE,FALSE,,"Unit 1 B1, 50 Summer Hill Road, Birmingham B1 3RB",
3935,,Coronation coverage,,16/03/2024,,Employment and earnings,Mr David Lammy,206,Coronation coverage,,,FALSE,BBC,FALSE,FALSE,,"2nd floor, Zone C, 1 Television Centre, 101 Wood Lane, London W12 7FA",
3942,,Writing articles,,16/03/2024,,Employment and earnings,Alicia Kearns,4805,Writing articles,,,FALSE,Reach PLC,FALSE,FALSE,commercial news publisher,"One Canada Square, London E14 5AP",
4138,,Member of the Advisory Board of the House Magazine,22/09/2021,16/03/2024,,Employment and earnings,Mr Alistair Carmichael,1442,Member of the Advisory Board of the House Magazine,12/05/2021,,FALSE,Dods Group Ltd,FALSE,FALSE,,"11th Floor, The Shard, 32 London Bridge St, London SE1 9SG",
4365,,Writing books - United Agents,,16/03/2024,,Employment and earnings,Jess Phillips,4370,Writing books,,,FALSE,United Agents,FALSE,FALSE,,"Lexington House, 12-26 Lexington St, Soho, London W1F 0LE",
4029,,Preparing and delivering training and development sessions,,16/03/2024,,Employment and earnings,Paulette Hamilton,4938,Preparing and delivering training and development sessions,,,FALSE,Centaura Ltd,FALSE,FALSE,,"18 River Street, Lancaster LA1 1AD",
4026,,Preparing and delivering training and development session,,16/03/2024,,Employment and earnings,Paulette Hamilton,4938,Preparing and delivering training and development session,,,FALSE,King’s Fund,FALSE,FALSE,,"Cavendish Square, London W1G OAN",
4200,,Chairman of the Supervisory Board,,16/03/2024,,Employment and earnings,David Davis,373,Chairman of the Supervisory Board,,,FALSE,Kohlgartenstrasse,FALSE,FALSE,a German real estate company,"15 Verwaltungs AG, Bahnhofstrasse 8a, 15806 Zossen, Germany",TRUE
3938,,Speaking engagements,,16/03/2024,15/04/2021,Employment and earnings,Mr David Lammy,206,Speaking engagements,,,FALSE,The Speaking Office,FALSE,FALSE,,"Unit 31 Highbury Studios, 10 Hornsey Street, London N7 8EL",
3636,,Doctor,,16/03/2024,,Employment and earnings,Dr Rosena Allin-Khan,4573,Doctor,,,FALSE,St George's Hospital NHS Trust,FALSE,FALSE,,"Blackshaw Road, London SW17 0QT",
4196,,"Member of the Advisory Board of THI Holdings GmbH, Eberhardstrasse 65, 70173 Stuttgart",,16/03/2024,,Employment and earnings,David Davis,373,"Member of the Advisory Board of THI Holdings GmbH, Eberhardstrasse 65, 70173 Stuttgart",,,FALSE,THI Investments UK Ltd,FALSE,FALSE,an investment company,"17 Grosvenor Street, London W1K 4QG",TRUE
4205,,Writing an article,,16/03/2024,,Employment and earnings,David Davis,373,Writing an article,,,FALSE,ANMFS LTD (Mail Group),FALSE,FALSE,,"Northcliffe House, 2 Derry Street, Kensington, London W8 5TT",
4239,,Senior Public Affairs Adviser,,16/03/2024,,Employment and earnings,Keir Mather,4993,Senior Public Affairs Adviser,,,FALSE,Confederation of British Industry,FALSE,FALSE,,"78 Cannon Street, London EC4N 6HN",
4033,,Non-executive director,,16/03/2024,,Employment and earnings,Jerome Mayhew,4739,Non-executive director,,,FALSE,Walsingham Estate Management Ltd,FALSE,FALSE,property and land maintenance and development,"Estate Office, 10 Common Place, Walsingham, NR22 6BP",
4178,,Presenter/Contributor on GB News,,16/03/2024,,Employment and earnings,Lee Anderson,4743,Presenter/Contributor on GB News,,,FALSE,GB News Limited,FALSE,FALSE,,"Riverbank House, 2 Swan Lane, London EC4R 3TT",
4126,,Attending a caucus,,16/03/2024,,Employment and earnings,Dawn Butler,1489,Attending a caucus,,,FALSE,Each One Teach One,FALSE,FALSE,education and empowerment organisation,"Togostraße 76, 13351 Berlin, Germany",
4045,,Councillor,,16/03/2024,,Employment and earnings,Andrew Western,4979,Councillor,,,FALSE,Trafford Council,FALSE,FALSE,,"Talbot Road, Stretford M32 0TH",
4217,,Advisory Director - Investcorp Securities Ltd,09/01/2020,16/03/2024,14/04/2023,Employment and earnings,Richard Fuller,3912,Advisory Director,,,FALSE,Investcorp Securities Ltd,FALSE,TRUE,a venture capital company,"48 Grosvenor St, London W1K 3HW",FALSE
5236,,Locum Pharmacist for Tesco - Tesco,07/06/2021,15/03/2024,16/05/2024,Employment and earnings,Taiwo Owatemi,4779,Locum Pharmacist for Tesco,05/06/2021,06/06/2021,TRUE,Tesco,FALSE,FALSE,,"Shire Park, Kestrel Way, Welwyn Garden City AL7 1GA",
3680,,Writing articles - Daily Telegraph and Sunday Telegraph,,13/03/2024,,Employment and earnings,Sir Iain Duncan Smith,152,Writing articles,,,FALSE,Daily Telegraph and Sunday Telegraph,FALSE,FALSE,,"111 Buckingham Palace Rd, London SW1W 0DT",
3721,,Writing a book,,13/03/2024,,Employment and earnings,Mr Mark Francois,1444,Writing a book,,,FALSE,Kindle Direct Publishing (KDP) Amazon.com Inc,FALSE,FALSE,,"410 Terry Avenue, North Seattle, Washington 98109, USA",
3758,,Being a panellist on a news bulletin.,,13/03/2024,,Employment and earnings,Carolyn Harris,4480,Being a panellist on a news bulletin.,,,FALSE,Talk TV,FALSE,FALSE,,"PO Box 151, Peterborough PE7 8YT",
3704,,Writing an article - UnHerd,,13/03/2024,,Employment and earnings,Rosie Duffield,4616,Writing an article,,,FALSE,UnHerd,FALSE,FALSE,,"6 Old Queen Street, London SW1H 9HP",
3715,,Writing a book - David Luxton Associates Ltd,,13/03/2024,,Employment and earnings,Chris Evans,4040,Writing a book,,,FALSE,David Luxton Associates Ltd,FALSE,FALSE,,"23 Hillcourt Avenue, London N12 8EY",
3671,,Writing articles for News UK and Ireland - News UK and Ireland,,13/03/2024,,Employment and earnings,Sir Iain Duncan Smith,152,Writing articles for News UK and Ireland,,,FALSE,News UK and Ireland,FALSE,FALSE,,"1 London Bridge Street, London SE1 9GF",
3677,,Writing articles - Associated Newspapers Ltd (ANMFS Ltd),,13/03/2024,,Employment and earnings,Sir Iain Duncan Smith,152,Writing articles,,,FALSE,Associated Newspapers Ltd (ANMFS Ltd),FALSE,FALSE,,"Northcliffe House, 2 Derry Street, London W8 5TT",
3723,,Presenting radio shows on LBC - Independent Talent Group,,13/03/2024,,Employment and earnings,Mr David Lammy,206,Presenting radio shows on LBC,,,FALSE,Independent Talent Group,FALSE,FALSE,,"40 Whitfield Street, Bloomsbury, London W1T 2RH",
3694,,Writing articles - Reach Shared Services Ltd,,13/03/2024,,Employment and earnings,Sir Iain Duncan Smith,152,Writing articles,,,FALSE,Reach Shared Services Ltd,FALSE,FALSE,,"3rd Floor, 5 St Paul’s Square, Liverpool L3 9SJ",
3764,,Speaking engagement,,13/03/2024,,Employment and earnings,Carolyn Harris,4480,Speaking engagement,,,FALSE,LNRS Data Services Ltd,FALSE,FALSE,business information data and marketing solutions provider,"Quadrant House, The Quadrant, Sutton SM2 5AS",
4893,,Farming and administrative duties,,26/03/2023,,Employment and earnings,Carla Lockhart,4857,Farming and administrative duties,,,FALSE,Carla Lockhart and Rodney Condell,FALSE,FALSE,,"5 Morrow Park, Clabby, BT75 0LT",
4860,,Commissioner of the Key Worker Homes Fund - Skyroom London Ltd,,26/03/2021,,Employment and earnings,Paul Holmes,4803,Commissioner of the Key Worker Homes Fund,,25/04/2024,TRUE,Skyroom London Ltd,FALSE,FALSE,,"25 Moorgate, London EC2R 6AY",
