ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,VisitLocations_Country_1,VisitLocations_Destination_1,Purpose,StartDate,EndDate,Appg,Donors_Name_1,Donors_IsPrivateIndividual_1,Donors_PublicAddress_1,Donors_PaymentType_1,Donors_PaymentDescription_1,Donors_Value_1,Donors_IsSoleBeneficiary_1,Link,VisitLocations_Country_2,VisitLocations_Destination_2,Donors_Name_2,Donors_IsPrivateIndividual_2,Donors_PublicAddress_2,Donors_PaymentType_2,Donors_PaymentDescription_2,Donors_Value_2,Donors_IsSoleBeneficiary_2,VisitLocations_Country_3,VisitLocations_Destination_3,Donors_Name_3,Donors_IsPrivateIndividual_3,Donors_PublicAddress_3,Donors_PaymentType_3,Donors_PaymentDescription_3,Donors_Value_3,Donors_IsSoleBeneficiary_3,Donors_Name_4,Donors_IsPrivateIndividual_4,Donors_PublicAddress_4,Donors_PaymentType_4,Donors_PaymentDescription_4,Donors_Value_4,Donors_IsSoleBeneficiary_4,Donors_Name_5,Donors_IsPrivateIndividual_5,Donors_PublicAddress_5,Donors_PaymentType_5,Donors_PaymentDescription_5,Donors_Value_5,Donors_IsSoleBeneficiary_5
12712,International visit to Ukraine between 29 May 2025 and 01 June 2025,,2025-06-25,2025-06-25,,Visits outside the UK,1576,Mark Pritchard,Ukraine,Odesa,"To attend and speak at a forum on security, economic and political matters in the Black Sea region, including Ukraine.",2025-05-29,2025-06-01,,Black Sea Security Forum,False,"City of Odesa, Ukraine, 65000",In kind,Accommodation (£198) and transfers (£307),505.00,True,https://interests-api.parliament.uk/api/v1/Interests/12712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12711,International visit to France between 07 June 2025 and 11 June 2025,,2025-06-25,2025-06-25,,Visits outside the UK,5353,Anna Gelderd,France,Nice,Attending United Nations Ocean Conference,2025-06-07,2025-06-11,APPG International Conservation,International Conservation Caucus Foundation,False,"2nd Floor Parkgates, Bury New Road, Prestwich, Manchester M25 0TL",In kind,Accommodation (£1310),1310.00,True,https://interests-api.parliament.uk/api/v1/Interests/12711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12700,International visit to France on 12 June 2025,,2025-06-24,2025-06-24,,Visits outside the UK,5067,Tony Vaughan,France,Calais,To learn more about UK/French cooperation to tackle Channel crossings,2025-06-12,2025-06-12,APPG on Migration,"The Refugee, Asylum, Migration and Policy (RAMP) Project",False,"The Courtyard, 69 High Street, Ascot, Berks SL5 7HP",In kind,"Transportation and food (£260), translation costs (£175)",435.00,True,https://interests-api.parliament.uk/api/v1/Interests/12700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12694,International visit to Taiwan between 24 May 2025 and 30 May 2025,,2025-06-24,2025-06-24,,Visits outside the UK,4747,Tahir Ali,Taiwan,,"A Labour Friends of Taiwan delegation to meet with politicians, academics and trade union officials along with some visits to historical sites.",2025-05-24,2025-05-30,,Taiwanese Ministry of Foreign Affairs,False,"2 Ketagalan Blvd, Zhongzheng District, Taipei City 100202, Taiwan.",In kind,"Flights (£5388.12), hotel (£825), local transportation (£273.25) and meals (£250)",6736.37,True,https://interests-api.parliament.uk/api/v1/Interests/12694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12702,International visit to Ghana between 23 May 2025 and 01 June 2025,,2025-06-24,2025-06-24,,Visits outside the UK,1489,Dawn Butler,Ghana,,"The Protect Black Women Tour - Black Women leaders and allies from the UK and the US gathered in Accra, Ghana for a Liberation Tour to mark the 5th anniversary of George Floyd’s murder and to establish the Protect Black Women Accra Principles.",2025-05-23,2025-06-01,,Heward Mills Ltd,False,"77 Farringdon Road, London EC1M 3JU",In kind,"Flights £2,005.19, accommodation £925",2925.19,True,https://interests-api.parliament.uk/api/v1/Interests/12702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12704,International visit to Ghana between 23 May 2025 and 01 June 2025,,2025-06-24,2025-06-24,,Visits outside the UK,4764,Bell Ribeiro-Addy,Ghana,,"The Protect Black Women Tour - Black Women leaders and allies from the UK and the US gathered in Accra, Ghana for a Liberation Tour to mark the 5th anniversary of George Floyd’s murder and to establish the Protect Black Women Accra Principles.",2025-05-23,2025-06-01,,Heward Mills Ltd,False,"Heward Mills Ltd, 77 Farringdon Road, London EC1M 3JU",In kind,"Flights £2,005.19, accommodation £925",2930.19,True,https://interests-api.parliament.uk/api/v1/Interests/12704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12691,International visit to Cyprus between 26 May 2025 and 29 May 2025,,2025-06-23,2025-06-24,,Visits outside the UK,3957,Martin Vickers,Cyprus,,"With the APPG for Cyprus at the invitation of the House of Representatives for meetings with the President of the Republic of Cyprus, The President of the National Assembly, The Foreign Minister, Members of the House of Representatives and The Mayors of Morphou and Famagusta.",2025-05-26,2025-05-29,Cyprus APPG,House of Representatives of Cyprus,False,"1402 Nicosia, Cyprus",In kind,"Transport £327.46, accommodation £471.03, meals £83.96",882.45,True,https://interests-api.parliament.uk/api/v1/Interests/12691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12683,International visit to Gibraltar between 04 June 2025 and 06 June 2025,,2025-06-23,2025-06-23,,Visits outside the UK,5166,Mark Sewards,Gibraltar,,Familiarisation and briefing visit,2025-06-04,2025-06-06,,HM Government of Gibraltar,False,"Gibraltar House, 150 Strand, London",In kind,"Flights, accommodation and meals",1031.00,True,https://interests-api.parliament.uk/api/v1/Interests/12683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12686,International visit to Cyprus between 26 May 2025 and 02 June 2025,,2025-06-23,2025-06-23,,Visits outside the UK,4005,Bob Blackman,Cyprus,Nicosia,To develop relations with the Government of Cyprus,2025-05-26,2025-06-02,APPG for Cyprus,House of Representatives of the Republic of Cyprus,False,"1102 Nicosia, Cyprus",In kind,"Accommodation (£471.03), travel (£327.46), meals (£83.96) = £882.45. Accompanied by a staff member: travel (327.46), meals (£83.96) = £401.42",1283.87,True,https://interests-api.parliament.uk/api/v1/Interests/12686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12640,International visit to France between 01 June 2025 and 04 June 2025,,2025-06-20,2025-06-20,,Visits outside the UK,4441,Sir Oliver Dowden,France,,Financial Services Delegation to France,2025-06-01,2025-06-04,,Fenchurch Advisory Partners LLP,False,"110 Bishopsgate, London EC2N 4AY",In kind,"Flights (£537.40), transfers (£355.27), hotels and food (£1182.75)",2075.42,True,https://interests-api.parliament.uk/api/v1/Interests/12640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12545,International visit to Palestine between 25 May 2025 and 29 May 2025,,2025-06-20,2025-06-20,,Visits outside the UK,5166,Mark Sewards,Palestine,,"Delegation to Israel and the Palestinian Territories. Meetings with politicians, academics, activists and diplomats.",2025-05-25,2025-05-29,,Labour Friends of Israel Ltd,False,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation and meals",2600.00,True,https://interests-api.parliament.uk/api/v1/Interests/12545,Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12673,International visit to Sri Lanka between 24 May 2025 and 02 June 2025,,2025-06-19,2025-06-19,2025-06-25,Visits outside the UK,4790,Apsana Begum,Sri Lanka,,Study tour on Sexual and Reproductive Health and Rights and International Development,2025-05-24,2025-06-02,,UK All-Party Parliamentary Group on Global Sexual and Reproductive Health and Rights (sponsored by the European Parliamentary Forum on Reproductive Rights),False,"European Parliamentary Forum on Reproductive Rights
Sq. de Meeûs 18, 1050 Brussels, Belgium",In kind,"Flights (£896.86), visa (£92.32), accommodation (£543.95), other travel (£70.08), per diem, food and drinks (£341.71)",1944.92,True,https://interests-api.parliament.uk/api/v1/Interests/12673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12672,International visit to United States between 26 May 2025 and 02 June 2025,,2025-06-19,2025-06-19,,Visits outside the UK,5261,Pat Cullen,United States,"Nashville, Cincinnati & Chicago",Speaking at Irish unity Commission Events,2025-05-26,2025-06-02,,Friends of Sinn Féin USA,False,"1212 6th Avenue, Fifth Floor, New York. NY 10036  USA",In kind,"Flights (£1079.70), accommodation (£2142.41), stipend (£147.40)",3369.51,True,https://interests-api.parliament.uk/api/v1/Interests/12672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12664,International visit to Taiwan between 24 May 2025 and 30 May 2025,,2025-06-18,2025-06-18,,Visits outside the UK,4571,Gill Furniss,Taiwan,,"A Labour Friends of Taiwan delegation to meet with politicians, academics, and trade union officials along with some visits to historical sites.",2025-05-24,2025-05-30,,Taiwanese Ministry of Foreign Affairs,False,"2, Ketagalan Blvd., Zhongzheng District, Taipei City 100202, Taiwan",In kind,"Flights (£5388.12), hotel (£825), local transportation (£282) and meals (£250)",6745.12,True,https://interests-api.parliament.uk/api/v1/Interests/12664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12658,International visit to Taiwan between 24 May 2025 and 30 May 2025,,2025-06-17,2025-06-18,,Visits outside the UK,4828,Paula Barker,Taiwan,,"A Labour Friends of Taiwan delegation to meet with politicians, academics and trade union officials along with some visits to historical sites.",2025-05-24,2025-05-30,,Taiwanese Ministry of Foreign Affairs,False,"2 Ketagalan Blvd, Zhongzheng District, Taipei City 100202",In kind,"Flights £5388.12, hotel £825.00, local transportation £282.00, meals £250.00",6745.12,True,https://interests-api.parliament.uk/api/v1/Interests/12658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12663,International visit to Taiwan between 24 May 2025 and 30 May 2025,,2025-06-18,2025-06-18,,Visits outside the UK,4811,Navendu Mishra,Taiwan,,"A Labour Friends of Taiwan delegation to meet with politicians, academics and trade union officials along with some visits to historical sites.",2025-05-24,2025-05-30,,Taiwanese Ministry of Foreign Affairs,False,"2, Ketagalan Blvd., Zhongzheng District, Taipei City 100202, Taiwan",In kind,"Flights (£5388.12), hotel (£825), local transportation (£273.25) and meals (£250)",6736.37,False,https://interests-api.parliament.uk/api/v1/Interests/12663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12661,International visit to Cyprus between 26 May 2025 and 29 May 2025,,2025-06-18,2025-06-18,,Visits outside the UK,5282,Dan Tomlinson,Cyprus,,"To meet the Speaker, Members of the House of Representatives of the Republic of Cyrpus, NGOs and members of civil society for an update on peace talks and Cyrpus' relations with the UK and other countries.",2025-05-26,2025-05-29,APPG for Cyrpus,House of Representatives of the Republic of Cyprus,False,"1102 Nicosia, Cyprus",In kind,"Transport (£327.46), accommodation (£471.03) and meals (£83.96).",882.45,True,https://interests-api.parliament.uk/api/v1/Interests/12661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12629,International visit to Israel between 26 May 2025 and 29 May 2025,,2025-06-17,2025-06-18,,Visits outside the UK,1211,Sir Andrew Mitchell,Israel,,Fact finding political delegation,2025-05-26,2025-05-29,,Conservative Friends of Israel Ltd (CFI Ltd),False,"CFI Ltd, PO Box 72288, London SW1P 9LB",In kind,"Hotel (£950), flights (£884), local transport, tour guides and VIP service/transfer, meals and hospitality (£646), VIP transfer to the airport (£320). My adviser's flights (£755), hotel room including VAT (£1400), local transport, tour guides, VIP service/transfer meals and hospitality (£923)",5878.00,False,https://interests-api.parliament.uk/api/v1/Interests/12629,Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12659,International visit to Taiwan between 24 May 2025 and 30 May 2025,,2025-06-17,2025-06-18,,Visits outside the UK,5273,Connor Naismith,Taiwan,,"A Labour Friends of Taiwan delegation to meet with politicians, academics and trade union officials along with some visits to historical sites.",2025-05-24,2025-05-30,,Taiwanese Ministry of Foreign Affairs,False,"2, Ketagalan Blvd, Zhongzheng District, Taipei City 100202, Taiwan",In kind,"Flights (£5388.12), hotel (£825), local transportation (£273.25),  meals (£250)",6736.37,False,https://interests-api.parliament.uk/api/v1/Interests/12659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12653,International visit to Cyprus between 26 May 2025 and 29 May 2025,,2025-06-17,2025-06-17,,Visits outside the UK,4610,Bambos Charalambous,Cyprus,Nicosia,"To meet the Speaker, Members of the House of Representatives of the Republic of Cyprus, the Foreign Secretary, the President of Cyprus and various NGOs and members from civil society for an update on peace talks and Cyprus relations with the UK and regional powers.",2025-05-26,2025-05-29,APPG for Cyprus,House of Representatives of the Republic of Cyprus,False,"1102 Nicosia, Cyprus",In kind,"Accommodation for three 3 nights (£ 471.03), transport (£ 327.46) and meals (£ 83.96)",882.45,True,https://interests-api.parliament.uk/api/v1/Interests/12653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12630,International visit to Ukraine between 29 May 2025 and 31 May 2025,,2025-06-16,2025-06-16,,Visits outside the UK,1211,Sir Andrew Mitchell,Ukraine,Odesa,Speaking at the Black Sea Forum,2025-05-29,2025-05-31,,Black Sea Security Forum,False,"City of Odesa, Ukraine, 65000",In kind,"Single flight from Moldova to Morocco (£814.22), hotel (£200) and land travel in Ukraine (£303)",1317.22,True,https://interests-api.parliament.uk/api/v1/Interests/12630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12632,International visit to Morocco between 31 May 2025 and 03 June 2025,,2025-06-16,2025-06-16,,Visits outside the UK,1211,Sir Andrew Mitchell,Morocco,,"Participating in the Mo Ibrahim Foundation Conference, I was accompanied by my parliamentary adviser.",2025-05-31,2025-06-03,,Mo Ibrahim Foundation,False,"35 Portman Square, London W1H 6LR",In kind,"Single flight for myself from Marrakech to London (£915.00),
return flights between London and Marrakesh for my parliamentary adviser (£790.00), two rooms accommodation for myself and my adviser (£1,457.64), hospitality (£148.46) and local transport (£90)",3401.10,False,https://interests-api.parliament.uk/api/v1/Interests/12632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645,International visit to Armenia between 25 May 2025 and 28 May 2025,,2025-06-16,2025-06-16,,Visits outside the UK,4511,Dr Rupa Huq,Armenia,,"To participate in the Yerevan Dialogue, an international affairs conference.",2025-05-25,2025-05-28,,Ministry of Foreign Affairs of The Republic of Armenia,False,"Government House 2, Vazgen Sargsyan 3, Yerevan 0010, RA",In kind,"Flights (£637), Accommodation (£484)",1121.00,True,https://interests-api.parliament.uk/api/v1/Interests/12645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12637,International visit to United States between 04 June 2025 and 07 June 2025,,2025-06-16,2025-06-16,,Visits outside the UK,4245,Paul Maskey,United States,New York,To speak at Glór na Móna (Irish language organisation) event in New York to promote their new building development proposals Croí na Carraige in west Belfast.,2025-06-04,2025-06-07,,Friends of Sinn Féin USA,False,"1212 6th Avenue, Fifth Floor, New York, NY 10036 USA",In kind,Flights (£706.75) and accommodation (£684.10),1390.85,True,https://interests-api.parliament.uk/api/v1/Interests/12637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12546,International visit to Ukraine between 01 May 2025 and 04 May 2025,,2025-06-13,2025-06-16,,Visits outside the UK,5070,Lisa Smart,Ukraine,Chernihiv and Kyiv,"Official invitation: Kyiv Forum - ""Women's Leadership in Times of War""",2025-05-01,2025-05-04,,ALDE Party,False,"ALDE Party, Rue d'Idalie 11, 1050 Ixelles, Belgium.",Monetary,"Flight return ticket (£300 approx.), transfers Warsaw-Chelm (£500 approx.), train Chelm-Kyiv (£200 approx.), hotel in Kyiv for two nights (£130 approx.)",685.00,True,https://interests-api.parliament.uk/api/v1/Interests/12546,Poland,Warsaw,Friedrich Naumann Foundation,False,"Friedrich Naumann Foundation for Freedom
International Department
IAF / International Academy for Leadership (IAF)
Theodor-Heuss-Straße 26
51645 Gummersbach
Germany",Monetary,"Transfer (£12 approx.), lunch 2 May (£15 approx.), dinner and evening reception 2 May (£15 approx.), dinner 3 May (£22 approx.)",64.00,False,Ukraine,,,,,,,,,,,,,,,,,,,,,,
12625,International visit to Ukraine between 30 May 2025 and 01 June 2025,,2025-06-13,2025-06-13,,Visits outside the UK,4462,Tom Tugendhat,Ukraine,,Accommodation for two nights and transfers from Chisinau Airport (Moldova) to Odesa to attend and speak at the Black Sea Security Conference.,2025-05-30,2025-06-01,,Black Sea Security Forum,False,"City of Odesa, Ukraine, 65000",In kind,"Hotel (£203.40), transfers (£302.40)",505.80,True,https://interests-api.parliament.uk/api/v1/Interests/12625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12626,International visit to Greece between 18 May 2025 and 21 May 2025,,2025-06-13,2025-06-13,,Visits outside the UK,4462,Tom Tugendhat,Greece,Athens,Accommodation for three nights and return flights from London to Athens to attend meeting with Greek politicians and visit a Commonwealth War Grave cemetery.,2025-05-18,2025-05-21,,Apostolos Papadopoulos,True,,In kind,hotel (£476) and flights (£841.50),1317.50,True,https://interests-api.parliament.uk/api/v1/Interests/12626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12628,International visit to Ukraine between 30 May 2025 and 01 June 2025,,2025-06-13,2025-06-13,,Visits outside the UK,5174,Fred Thomas,Ukraine,Odesa,To attend the Black Sea Security Forum in Odesa.,2025-05-30,2025-06-01,APPG on Defence Technology,APPG for Defence Technology,False,"APPG Secretariat Services Ltd, 25 The Brackens, Orpington, Kent BR6 6JH",Monetary,Flights reimbursed on 13 June 2025,324.33,True,https://interests-api.parliament.uk/api/v1/Interests/12628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
