ID,Parent Interest ID,Summary,Registration Date,Published Date,Updated Date,Category,Member,MNIS ID,DonationSource,PaymentType,PaymentDescription,Value,ReceivedDate,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Link_1
10538,,"R&R Asset Management Ltd - £10,000.00",2024-08-25,2024-09-02,,Donations and other support (including loans) for activities as an MP,Priti Patel,4066,(b) Any other support not included in Category 2(a),Cash,for my campaign for leadership of the Conservative and Unionist Party,10000.00,05/08/2024,06/08/2024,,True,R&R Asset Management Ltd,"Sun House, 428 Long Drive, Greenford, Middlesex UB6 8UH",Company,R&R Asset Management Ltd,,09101090,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/10538
10539,,"Lord Michael Hintze - £10,000.00",2024-08-25,2024-09-02,,Donations and other support (including loans) for activities as an MP,Priti Patel,4066,(b) Any other support not included in Category 2(a),Cash,for my campaign for leadership of the Conservative and Unionist Party,10000.00,02/08/2024,02/08/2024,,True,Lord Michael Hintze,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10539
10540,,"John James - £10,000.00",2024-08-25,2024-09-02,,Donations and other support (including loans) for activities as an MP,Priti Patel,4066,(b) Any other support not included in Category 2(a),Cash,for my campaign for leadership of the Conservative and Unionist Party,10000.00,02/08/2024,04/08/2024,,True,John James,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10540
10541,,"Stephen Harman - £5,000.00",2024-08-25,2024-09-02,,Donations and other support (including loans) for activities as an MP,Priti Patel,4066,(b) Any other support not included in Category 2(a),Cash,for my campaign for leadership of the Conservative and Unionist Party,5000.00,08/08/2024,13/08/2024,,True,Stephen Harman,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10541
10542,,"Lubov Chernukhin - £70,000.00",2024-08-25,2024-09-02,,Donations and other support (including loans) for activities as an MP,Priti Patel,4066,(b) Any other support not included in Category 2(a),Cash,for my campaign for leadership of the Conservative and Unionist Party,70000.00,12/08/2024,13/08/2024,,True,Lubov Chernukhin,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10542
10543,,"Bromsgrove Ltd - £10,000.00",2024-08-25,2024-09-02,,Donations and other support (including loans) for activities as an MP,Priti Patel,4066,(b) Any other support not included in Category 2(a),Cash,for my campaign for leadership of the Conservative and Unionist Party,10000.00,14/08/2024,15/08/2024,,True,Bromsgrove Ltd,"3rd Floor, Queensberry House, 106 Queens Road, Brighton, East Sussex BN1 3XF",Company,Bromsgrove Ltd,,07162436,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/10543
10544,,"Ashok Verma - £10,000.00",2024-08-25,2024-09-02,,Donations and other support (including loans) for activities as an MP,Priti Patel,4066,(b) Any other support not included in Category 2(a),Cash,for my campaign for leadership of the Conservative and Unionist Party,10000.00,19/08/2024,23/08/2024,,True,Ashok Verma,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10544
3051,,"Labour Together Limited - £68,000.00",2023-11-08,2024-09-02,2024-08-06,Donations and other support (including loans) for activities as an MP,Shabana Mahmood,3914,(b) Any other support not included in Category 2(a),InKind,"Provision of a member of staff for five days a week to support my role as Shadow Secretary of State for Justice for one year (valued at £5,667 a month)",68000.00,02/11/2023,02/11/2023,05/07/2024,True,Labour Together Limited,"Langley House, Park Road, East Finchley London N2 8EY",Company,Labour Together Limited,,09630980,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/3051
5489,,"Labour Together Limited - £11,056.00",2024-04-30,2024-09-02,2024-08-06,Donations and other support (including loans) for activities as an MP,Shabana Mahmood,3914,(b) Any other support not included in Category 2(a),InKind,Provision of a member of staff for two days a week to support my role as Shadow Secretary of State for Justice,11056.00,15/04/2024,15/04/2024,30/05/2024,True,Labour Together Limited,"Langley House Park Road, East Finchley, London N2 8EY",Company,Labour Together Limited,,09630980,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/5489
10509,,"1ST IT Limited - £2,100.00",2024-08-23,2024-09-02,,Donations and other support (including loans) for activities as an MP,Sir John Hayes,350,(b) Any other support not included in Category 2(a),Cash,,2100.00,21/05/2024,21/05/2024,,True,1ST IT Limited,"960 Capability Green, Luton, Bedfordshire, LU1 3PE",Company,1ST IT Limited,,10832316,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/10509
10479,,"Zahawi & Zahawi Limited - £20,000.00",2024-08-27,2024-09-02,,Donations and other support (including loans) for activities as an MP,Robert Jenrick,4320,(b) Any other support not included in Category 2(a),Cash,,20000.00,15/08/2024,15/08/2024,,True,Zahawi & Zahawi Limited,"36 Wilton Crescent, London SW1X 8RX",Company,Zahawi & Zahawi Limited,,07285998,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/10479
10510,,"Phillip Ullmann - £20,000.00",2024-08-28,2024-09-02,,Donations and other support (including loans) for activities as an MP,Sir John Hayes,350,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,20000.00,,,,True,Phillip Ullmann,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10510
10547,,"Valary DTL Ltd - £10,000.00",2024-08-28,2024-09-02,,Donations and other support (including loans) for activities as an MP,Mr James Cleverly,4366,(b) Any other support not included in Category 2(a),InKind,Use of desk space within office. approx,10000.00,05/08/2024,05/08/2024,13/09/2024,True,Valary DTL Ltd,"Delta by Marriott c/o Valary Man, Stratford Road, Warwick CV34 6RE",Company,Valary DTL Ltd,,13331829,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/10547
10554,,"Mr William W Salomon - £3,000.00",2024-08-27,2024-09-02,,Donations and other support (including loans) for activities as an MP,Mr Andrew Mitchell,1211,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,3000.00,,,,True,Mr William W Salomon,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10554
10555,,"Mrs Heidi M Ellis - £10,000.00",2024-08-27,2024-09-02,,Donations and other support (including loans) for activities as an MP,Mr Andrew Mitchell,1211,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,10000.00,,,,True,Mrs Heidi M Ellis,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10555
10557,,"Mrs Heidi Ellis - £5,000.00",2024-08-27,2024-09-02,,Donations and other support (including loans) for activities as an MP,Mr Andrew Mitchell,1211,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,5000.00,,,,True,Mrs Heidi Ellis,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10557
10558,,"IPGL Ltd - £2,500.00",2024-08-28,2024-09-02,,Donations and other support (including loans) for activities as an MP,Mr Andrew Mitchell,1211,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2500.00,,,,True,IPGL Ltd,"IPGL Ltd, 3rd Floor, 39 Sloane Street, London SW1X 9LP",Company,IPGL Ltd,,2011009,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/10558
10559,,"Krishnam Jaglan - £2,001.00",2024-08-27,2024-09-02,,Donations and other support (including loans) for activities as an MP,Mr Andrew Mitchell,1211,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2001.00,,,,True,Krishnam Jaglan,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10559
10584,,"Labour Together - £14,870.19",2024-08-28,2024-09-02,,Donations and other support (including loans) for activities as an MP,Rachel Reeves,4031,(b) Any other support not included in Category 2(a),InKind,For the provision of research and writing services between 01 August 2024 and 31 October 2024,14870.19,01/08/2024,01/08/2024,31/10/2024,True,Labour Together,"Langley House Park Road, East Finchley, London N2 8EY",Company,Labour Together,,09630980,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/10584
8788,,"Mr Sedat Zorba - £1,000.00",2024-08-28,2024-09-02,,Donations and other support (including loans) for activities as an MP,Tom Tugendhat,4462,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,to Tonbridge Conservative Association to support my re-election,1000.00,,,,True,Mr Sedat Zorba,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8788
10548,,"F T Estates - £11,000.00",2024-08-27,2024-09-02,,Donations and other support (including loans) for activities as an MP,Mr James Cleverly,4366,(b) Any other support not included in Category 2(a),InKind,Support for campaigning activities,11000.00,30/07/2024,30/07/2024,,True,F T Estates,"236 Hight Street
London
E15 2JA",Company,F T Estates,,09556732,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/10548
10590,,"Dambisa Moyo - £10,000.00",2024-08-28,2024-09-02,,Donations and other support (including loans) for activities as an MP,Mrs Kemi Badenoch,4597,(b) Any other support not included in Category 2(a),Cash,In support of my campaign for the leadership of the Conservative Party,10000.00,06/08/2024,06/08/2024,,True,Dambisa Moyo,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10590
10586,,"Andrew Scott - £10,000.00",2024-08-28,2024-09-02,,Donations and other support (including loans) for activities as an MP,Mrs Kemi Badenoch,4597,(b) Any other support not included in Category 2(a),Cash,In support of my campaign for the leadership of the Conservative Party,10000.00,03/08/2024,03/08/2024,,True,Andrew Scott,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10586
10588,,"Growth Financial Services - £10,000.00",2024-08-28,2024-09-02,,Donations and other support (including loans) for activities as an MP,Mrs Kemi Badenoch,4597,(b) Any other support not included in Category 2(a),Cash,In support of my campaign for the leadership of the Conservative Party,10000.00,05/08/2024,05/08/2024,,True,Growth Financial Services,"6 Stratton Street, Mayfair, London W1J 8LD",Company,Growth Financial Services,,05513400,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/10588
10589,,"Alison Rankin Frost - £5,000.00",2024-08-28,2024-09-02,,Donations and other support (including loans) for activities as an MP,Mrs Kemi Badenoch,4597,(b) Any other support not included in Category 2(a),Cash,In support of my campaign for the  leadership of the Conservative Party,5000.00,06/08/2024,06/08/2024,,True,Alison Rankin Frost,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10589
10611,,"Gary Lubner - £15,000.00",2024-09-02,2024-09-02,,Donations and other support (including loans) for activities as an MP,Tom Hayes,5210,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,15000.00,,,,True,Gary Lubner,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10611
10607,,"Lord Michael Hintze - £10,000.00",2024-09-02,2024-09-02,,Donations and other support (including loans) for activities as an MP,Tom Tugendhat,4462,(b) Any other support not included in Category 2(a),Cash,,10000.00,15/08/2024,15/08/2024,,True,Lord Michael Hintze,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10607
10569,,"Sir Michael Tugendhat - £3,000.00",2024-09-02,2024-09-02,,Donations and other support (including loans) for activities as an MP,Tom Tugendhat,4462,(b) Any other support not included in Category 2(a),Cash,,3000.00,15/08/2024,15/08/2024,,True,Sir Michael Tugendhat,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10569
10568,,"Robert Coke - £2,000.00",2024-09-02,2024-09-02,,Donations and other support (including loans) for activities as an MP,Tom Tugendhat,4462,(b) Any other support not included in Category 2(a),Cash,,2000.00,15/08/2024,15/08/2024,,True,Robert Coke,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10568
10567,,"Lord Christopher Tugendhat - £2,000.00",2024-09-02,2024-09-02,,Donations and other support (including loans) for activities as an MP,Tom Tugendhat,4462,(b) Any other support not included in Category 2(a),Cash,,2000.00,10/08/2024,10/08/2024,,True,Lord Christopher Tugendhat,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10567
10565,,"Blue WV Ltd - £41,000.00",2024-09-02,2024-09-02,,Donations and other support (including loans) for activities as an MP,Tom Tugendhat,4462,(b) Any other support not included in Category 2(a),Cash,,41000.00,06/08/2024,06/08/2024,,True,Blue WV Ltd,"103 Cronin Street, London SE15 6JD",Company,Blue WV Ltd,,15311615,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/10565
8509,,"Gravesham Labour Party Properties Ltd - £4,999.00",2024-09-02,2024-09-02,,Donations and other support (including loans) for activities as an MP,Dr Lauren Sullivan,5269,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,For general election campaign materials,4999.00,,,,True,Gravesham Labour Party Properties Ltd,"24 Overcliffe, Gravesend, Kent DA11 0EH",Other,,,,,,Mutual society,https://interests-api.parliament.uk/api/v1/Interests/8509
